country,Year,Electricity Total,Electricity per Person,Electricity per 500k,% Electricity per 500k,country_code
Hungary,2000,35200000000.0,3440.0,1720000000.0,4.886363636363637,HUN
Hungary,2001,36400000000.0,3570.0,1785000000.0,4.903846153846154,HUN
Hungary,2002,36200000000.0,3560.0,1780000000.0,4.917127071823204,HUN
Hungary,2003,34100000000.0,3370.0,1685000000.0,4.941348973607038,HUN
Hungary,2004,33700000000.0,3330.0,1665000000.0,4.940652818991098,HUN
Hungary,2005,35800000000.0,3540.0,1770000000.0,4.944134078212291,HUN
Hungary,2006,35900000000.0,3570.0,1785000000.0,4.972144846796658,HUN
Hungary,2007,40000000000.0,3990.0,1995000000.0,4.9875,HUN
Hungary,2008,40000000000.0,4010.0,2005000000.0,5.0125,HUN
Hungary,2009,35900000000.0,3610.0,1805000000.0,5.027855153203342,HUN
Hungary,2010,37400000000.0,3760.0,1880000000.0,5.026737967914438,HUN
Hungary,2011,36000000000.0,3640.0,1820000000.0,5.055555555555555,HUN
Hungary,2012,34600000000.0,3510.0,1755000000.0,5.072254335260116,HUN
Hungary,2013,30300000000.0,3080.0,1540000000.0,5.082508250825082,HUN
Hungary,2014,29400000000.0,3000.0,1500000000.0,5.1020408163265305,HUN
Hungary,2015,30300000000.0,3100.0,1550000000.0,5.115511551155116,HUN
Hungary,2016,31500000000.0,3230.0,1615000000.0,5.126984126984127,HUN
India,1985,186000000000.0,238.0,119000000.0,0.06397849462365592,IND
India,1986,203000000000.0,254.0,127000000.0,0.06256157635467981,IND
India,1987,224000000000.0,274.0,137000000.0,0.061160714285714284,IND
India,1988,241000000000.0,289.0,144500000.0,0.05995850622406639,IND
India,1989,272000000000.0,320.0,160000000.0,0.058823529411764705,IND
India,1990,288000000000.0,331.0,165500000.0,0.057465277777777775,IND
India,1991,320000000000.0,361.0,180500000.0,0.05640625,IND
India,1992,337000000000.0,372.0,186000000.0,0.05519287833827893,IND
India,1993,362000000000.0,392.0,196000000.0,0.05414364640883978,IND
India,1994,388000000000.0,412.0,206000000.0,0.05309278350515464,IND
India,1995,427000000000.0,445.0,222500000.0,0.052107728337236536,IND
India,1996,443000000000.0,453.0,226500000.0,0.05112866817155756,IND
India,1997,469000000000.0,470.0,235000000.0,0.050106609808102345,IND
India,1998,505000000000.0,497.0,248500000.0,0.04920792079207921,IND
India,1999,547000000000.0,529.0,264500000.0,0.048354661791590495,IND
India,2000,571000000000.0,543.0,271500000.0,0.04754816112084063,IND
India,2001,586000000000.0,547.0,273500000.0,0.046672354948805464,IND
India,2002,610000000000.0,559.0,279500000.0,0.04581967213114754,IND
India,2003,638000000000.0,576.0,288000000.0,0.045141065830721,IND
India,2004,677000000000.0,601.0,300500000.0,0.04438700147710487,IND
India,2005,705000000000.0,616.0,308000000.0,0.04368794326241135,IND
India,2006,744000000000.0,640.0,320000000.0,0.043010752688172046,IND
India,2007,795000000000.0,674.0,337000000.0,0.04238993710691824,IND
India,2008,826000000000.0,690.0,345000000.0,0.041767554479418885,IND
India,2009,880000000000.0,724.0,362000000.0,0.04113636363636364,IND
India,2010,935000000000.0,760.0,380000000.0,0.040641711229946524,IND
India,2011,1030000000000.0,827.0,413500000.0,0.040145631067961166,IND
India,2012,1090000000000.0,862.0,431000000.0,0.039541284403669726,IND
India,2013,1140000000000.0,893.0,446500000.0,0.03916666666666667,IND
India,2014,1250000000000.0,968.0,484000000.0,0.03872,IND
India,2015,1310000000000.0,1000.0,500000000.0,0.03816793893129771,IND
India,2016,1400000000000.0,1060.0,530000000.0,0.03785714285714286,IND
Indonesia,1985,16400000000.0,99.2,49600000.0,0.3024390243902439,IDN
Indonesia,1986,18400000000.0,109.0,54500000.0,0.296195652173913,IDN
Indonesia,1987,20700000000.0,121.0,60500000.0,0.2922705314009662,IDN
Indonesia,1988,24800000000.0,142.0,71000000.0,0.2862903225806452,IDN
Indonesia,1989,28500000000.0,160.0,80000000.0,0.2807017543859649,IDN
Indonesia,1990,33300000000.0,184.0,92000000.0,0.27627627627627627,IDN
Indonesia,1991,37700000000.0,204.0,102000000.0,0.27055702917771884,IDN
Indonesia,1992,41000000000.0,218.0,109000000.0,0.2658536585365854,IDN
Indonesia,1993,44400000000.0,233.0,116500000.0,0.26238738738738737,IDN
Indonesia,1994,51700000000.0,267.0,133500000.0,0.25822050290135395,IDN
Indonesia,1995,58900000000.0,299.0,149500000.0,0.2538200339558574,IDN
Indonesia,1996,66700000000.0,334.0,167000000.0,0.25037481259370314,IDN
Indonesia,1997,76500000000.0,377.0,188500000.0,0.24640522875816995,IDN
Indonesia,1998,77300000000.0,376.0,188000000.0,0.24320827943078913,IDN
Indonesia,1999,84300000000.0,404.0,202000000.0,0.23962040332147094,IDN
Indonesia,2000,92600000000.0,438.0,219000000.0,0.23650107991360692,IDN
Indonesia,2001,102000000000.0,474.0,237000000.0,0.2323529411764706,IDN
Indonesia,2002,108000000000.0,497.0,248500000.0,0.2300925925925926,IDN
Indonesia,2003,113000000000.0,512.0,256000000.0,0.22654867256637168,IDN
Indonesia,2004,120000000000.0,537.0,268500000.0,0.22375,IDN
Indonesia,2005,127000000000.0,562.0,281000000.0,0.22125984251968503,IDN
Indonesia,2006,133000000000.0,579.0,289500000.0,0.21766917293233082,IDN
Indonesia,2007,142000000000.0,611.0,305500000.0,0.21514084507042253,IDN
Indonesia,2008,149000000000.0,633.0,316500000.0,0.21241610738255035,IDN
Indonesia,2009,157000000000.0,655.0,327500000.0,0.2085987261146497,IDN
Indonesia,2010,170000000000.0,700.0,350000000.0,0.20588235294117646,IDN
Indonesia,2011,183000000000.0,746.0,373000000.0,0.20382513661202187,IDN
Indonesia,2012,200000000000.0,805.0,402500000.0,0.20125,IDN
Indonesia,2013,216000000000.0,858.0,429000000.0,0.1986111111111111,IDN
Indonesia,2014,228000000000.0,896.0,448000000.0,0.19649122807017544,IDN
Indonesia,2015,234000000000.0,906.0,453000000.0,0.1935897435897436,IDN
Indonesia,2016,249000000000.0,953.0,476500000.0,0.19136546184738956,IDN
Iran,1985,39500000000.0,834.0,417000000.0,1.0556962025316456,IRN
Iran,1986,42000000000.0,853.0,426500000.0,1.0154761904761904,IRN
Iran,1987,45100000000.0,880.0,440000000.0,0.975609756097561,IRN
Iran,1988,47000000000.0,885.0,442500000.0,0.9414893617021277,IRN
Iran,1989,51400000000.0,939.0,469500000.0,0.9134241245136187,IRN
Iran,1990,57700000000.0,1030.0,515000000.0,0.8925476603119584,IRN
Iran,1991,62800000000.0,1090.0,545000000.0,0.8678343949044586,IRN
Iran,1992,67200000000.0,1150.0,575000000.0,0.8556547619047619,IRN
Iran,1993,74700000000.0,1270.0,635000000.0,0.8500669344042838,IRN
Iran,1994,81000000000.0,1360.0,680000000.0,0.8395061728395061,IRN
Iran,1995,84400000000.0,1390.0,695000000.0,0.8234597156398105,IRN
Iran,1996,88800000000.0,1440.0,720000000.0,0.8108108108108109,IRN
Iran,1997,97000000000.0,1550.0,775000000.0,0.7989690721649485,IRN
Iran,1998,102000000000.0,1600.0,800000000.0,0.7843137254901961,IRN
Iran,1999,110000000000.0,1690.0,845000000.0,0.7681818181818182,IRN
Iran,2000,119000000000.0,1800.0,900000000.0,0.7563025210084033,IRN
Iran,2001,128000000000.0,1910.0,955000000.0,0.74609375,IRN
Iran,2002,138000000000.0,2030.0,1015000000.0,0.7355072463768116,IRN
Iran,2003,146000000000.0,2120.0,1060000000.0,0.726027397260274,IRN
Iran,2004,156000000000.0,2250.0,1125000000.0,0.7211538461538461,IRN
Iran,2005,170000000000.0,2410.0,1205000000.0,0.7088235294117647,IRN
Iran,2006,184000000000.0,2590.0,1295000000.0,0.7038043478260869,IRN
Iran,2007,196000000000.0,2720.0,1360000000.0,0.6938775510204082,IRN
Iran,2008,206000000000.0,2830.0,1415000000.0,0.6868932038834952,IRN
Iran,2009,215000000000.0,2920.0,1460000000.0,0.6790697674418604,IRN
Iran,2010,226000000000.0,3030.0,1515000000.0,0.6703539823008849,IRN
Iran,2011,236000000000.0,3120.0,1560000000.0,0.6610169491525424,IRN
Iran,2012,248000000000.0,3240.0,1620000000.0,0.6532258064516129,IRN
Iran,2013,255000000000.0,3290.0,1645000000.0,0.6450980392156863,IRN
Iran,2014,275000000000.0,3500.0,1750000000.0,0.6363636363636364,IRN
Iran,2015,282000000000.0,3550.0,1775000000.0,0.6294326241134752,IRN
Iran,2016,286000000000.0,3560.0,1780000000.0,0.6223776223776224,IRN
Ireland,1985,12100000000.0,3390.0,1695000000.0,14.008264462809917,IRL
Ireland,1986,12700000000.0,3540.0,1770000000.0,13.937007874015748,IRL
Ireland,1987,13100000000.0,3660.0,1830000000.0,13.969465648854962,IRL
Ireland,1988,13200000000.0,3710.0,1855000000.0,14.053030303030303,IRL
Ireland,1989,13800000000.0,3880.0,1940000000.0,14.057971014492754,IRL
Ireland,1990,14500000000.0,4060.0,2030000000.0,14.0,IRL
Ireland,1991,15100000000.0,4230.0,2115000000.0,14.006622516556291,IRL
Ireland,1992,16000000000.0,4460.0,2230000000.0,13.9375,IRL
Ireland,1993,16400000000.0,4540.0,2270000000.0,13.841463414634147,IRL
Ireland,1994,17100000000.0,4710.0,2355000000.0,13.771929824561404,IRL
Ireland,1995,17800000000.0,4890.0,2445000000.0,13.735955056179776,IRL
Ireland,1996,19200000000.0,5210.0,2605000000.0,13.567708333333334,IRL
Ireland,1997,20000000000.0,5380.0,2690000000.0,13.45,IRL
Ireland,1998,21200000000.0,5640.0,2820000000.0,13.30188679245283,IRL
Ireland,1999,22000000000.0,5800.0,2900000000.0,13.181818181818182,IRL
Ireland,2000,24000000000.0,6230.0,3115000000.0,12.979166666666666,IRL
Ireland,2001,25000000000.0,6380.0,3190000000.0,12.76,IRL
Ireland,2002,25200000000.0,6340.0,3170000000.0,12.579365079365079,IRL
Ireland,2003,25200000000.0,6230.0,3115000000.0,12.36111111111111,IRL
Ireland,2004,25600000000.0,6200.0,3100000000.0,12.109375,IRL
Ireland,2005,26000000000.0,6170.0,3085000000.0,11.865384615384615,IRL
Ireland,2006,27500000000.0,6390.0,3195000000.0,11.618181818181819,IRL
Ireland,2007,28700000000.0,6530.0,3265000000.0,11.376306620209059,IRL
Ireland,2008,30300000000.0,6740.0,3370000000.0,11.122112211221122,IRL
Ireland,2009,28400000000.0,6210.0,3105000000.0,10.933098591549296,IRL
Ireland,2010,28700000000.0,6200.0,3100000000.0,10.801393728222996,IRL
Ireland,2011,27500000000.0,5890.0,2945000000.0,10.709090909090909,IRL
Ireland,2012,27600000000.0,5900.0,2950000000.0,10.68840579710145,IRL
Ireland,2013,26100000000.0,5580.0,2790000000.0,10.689655172413794,IRL
Ireland,2014,26300000000.0,5620.0,2810000000.0,10.684410646387832,IRL
Ireland,2015,28400000000.0,6040.0,3020000000.0,10.633802816901408,IRL
Ireland,2016,30400000000.0,6440.0,3220000000.0,10.592105263157896,IRL
Israel,1985,15400000000.0,3780.0,1890000000.0,12.272727272727273,ISR
Israel,1986,16000000000.0,3860.0,1930000000.0,12.0625,ISR
Israel,1987,17700000000.0,4190.0,2095000000.0,11.836158192090396,ISR
Israel,1988,19400000000.0,4510.0,2255000000.0,11.623711340206185,ISR
Israel,1989,20500000000.0,4660.0,2330000000.0,11.365853658536585,ISR
Israel,1990,20900000000.0,4640.0,2320000000.0,11.10047846889952,ISR
Israel,1991,21500000000.0,4630.0,2315000000.0,10.767441860465116,ISR
Israel,1992,24700000000.0,5130.0,2565000000.0,10.384615384615385,ISR
Israel,1993,26000000000.0,5210.0,2605000000.0,10.01923076923077,ISR
Israel,1994,28300000000.0,5480.0,2740000000.0,9.681978798586572,ISR
Israel,1995,30400000000.0,5710.0,2855000000.0,9.391447368421053,ISR
Israel,1996,32600000000.0,5930.0,2965000000.0,9.095092024539877,ISR
Israel,1997,35100000000.0,6230.0,3115000000.0,8.874643874643874,ISR
Israel,1998,38000000000.0,6590.0,3295000000.0,8.671052631578947,ISR
Israel,1999,39200000000.0,6660.0,3330000000.0,8.494897959183673,ISR
Israel,2000,43000000000.0,7140.0,3570000000.0,8.30232558139535,ISR
Israel,2001,43800000000.0,7150.0,3575000000.0,8.162100456621005,ISR
Israel,2002,45400000000.0,7280.0,3640000000.0,8.017621145374449,ISR
Israel,2003,47000000000.0,7410.0,3705000000.0,7.882978723404255,ISR
Israel,2004,48500000000.0,7490.0,3745000000.0,7.721649484536083,ISR
Israel,2005,49800000000.0,7550.0,3775000000.0,7.580321285140562,ISR
Israel,2006,51800000000.0,7670.0,3835000000.0,7.403474903474904,ISR
Israel,2007,55100000000.0,7960.0,3980000000.0,7.223230490018149,ISR
Israel,2008,55800000000.0,7870.0,3935000000.0,7.051971326164875,ISR
Israel,2009,55300000000.0,7610.0,3805000000.0,6.880650994575046,ISR
Israel,2010,58500000000.0,7880.0,3940000000.0,6.735042735042735,ISR
Israel,2011,59300000000.0,7830.0,3915000000.0,6.602023608768971,ISR
Israel,2012,63000000000.0,8180.0,4090000000.0,6.492063492063492,ISR
Israel,2013,61400000000.0,7850.0,3925000000.0,6.392508143322476,ISR
Israel,2014,61300000000.0,7720.0,3860000000.0,6.296900489396411,ISR
Israel,2015,65400000000.0,8110.0,4055000000.0,6.200305810397554,ISR
Israel,2016,67400000000.0,8230.0,4115000000.0,6.105341246290801,ISR
Italy,1985,186000000000.0,3260.0,1630000000.0,0.8763440860215054,ITA
Italy,1986,192000000000.0,3370.0,1685000000.0,0.8776041666666666,ITA
Italy,1987,201000000000.0,3530.0,1765000000.0,0.8781094527363185,ITA
Italy,1988,204000000000.0,3560.0,1780000000.0,0.8725490196078431,ITA
Italy,1989,211000000000.0,3690.0,1845000000.0,0.8744075829383886,ITA
Italy,1990,217000000000.0,3800.0,1900000000.0,0.8755760368663594,ITA
Italy,1991,222000000000.0,3890.0,1945000000.0,0.8761261261261262,ITA
Italy,1992,226000000000.0,3960.0,1980000000.0,0.8761061946902655,ITA
Italy,1993,223000000000.0,3890.0,1945000000.0,0.8721973094170403,ITA
Italy,1994,232000000000.0,4050.0,2025000000.0,0.8728448275862069,ITA
Italy,1995,241000000000.0,4220.0,2110000000.0,0.8755186721991701,ITA
Italy,1996,244000000000.0,4270.0,2135000000.0,0.875,ITA
Italy,1997,251000000000.0,4400.0,2200000000.0,0.8764940239043825,ITA
Italy,1998,260000000000.0,4540.0,2270000000.0,0.8730769230769231,ITA
Italy,1999,266000000000.0,4650.0,2325000000.0,0.8740601503759399,ITA
Italy,2000,277000000000.0,4830.0,2415000000.0,0.871841155234657,ITA
Italy,2001,279000000000.0,4850.0,2425000000.0,0.8691756272401434,ITA
Italy,2002,284000000000.0,4920.0,2460000000.0,0.8661971830985915,ITA
Italy,2003,294000000000.0,5050.0,2525000000.0,0.858843537414966,ITA
Italy,2004,303000000000.0,5190.0,2595000000.0,0.8564356435643564,ITA
Italy,2005,304000000000.0,5160.0,2580000000.0,0.8486842105263158,ITA
Italy,2006,314000000000.0,5320.0,2660000000.0,0.8471337579617835,ITA
Italy,2007,314000000000.0,5290.0,2645000000.0,0.8423566878980892,ITA
Italy,2008,319000000000.0,5360.0,2680000000.0,0.8401253918495298,ITA
Italy,2009,293000000000.0,4910.0,2455000000.0,0.8378839590443686,ITA
Italy,2010,302000000000.0,5060.0,2530000000.0,0.8377483443708609,ITA
Italy,2011,303000000000.0,5060.0,2530000000.0,0.834983498349835,ITA
Italy,2012,299000000000.0,5010.0,2505000000.0,0.8377926421404682,ITA
Italy,2013,290000000000.0,4860.0,2430000000.0,0.8379310344827586,ITA
Italy,2014,280000000000.0,4700.0,2350000000.0,0.8392857142857143,ITA
Italy,2015,283000000000.0,4760.0,2380000000.0,0.8409893992932862,ITA
Italy,2016,286000000000.0,4820.0,2410000000.0,0.8426573426573427,ITA
Japan,1985,672000000000.0,5510.0,2755000000.0,0.4099702380952381,JPN
Japan,1986,676000000000.0,5520.0,2760000000.0,0.40828402366863903,JPN
Japan,1987,719000000000.0,5840.0,2920000000.0,0.40611961057023643,JPN
Japan,1988,754000000000.0,6100.0,3050000000.0,0.40450928381962864,JPN
Japan,1989,800000000000.0,6450.0,3225000000.0,0.403125,JPN
Japan,1990,841000000000.0,6750.0,3375000000.0,0.40130796670630203,JPN
Japan,1991,871000000000.0,6970.0,3485000000.0,0.40011481056257175,JPN
Japan,1992,876000000000.0,6990.0,3495000000.0,0.398972602739726,JPN
Japan,1993,887000000000.0,7060.0,3530000000.0,0.3979706877113867,JPN
Japan,1994,944000000000.0,7490.0,3745000000.0,0.3967161016949153,JPN
Japan,1995,969000000000.0,7660.0,3830000000.0,0.39525283797729616,JPN
Japan,1996,989000000000.0,7810.0,3905000000.0,0.3948432760364004,JPN
Japan,1997,1010000000000.0,8000.0,4000000000.0,0.39603960396039606,JPN
Japan,1998,1020000000000.0,8020.0,4010000000.0,0.3931372549019608,JPN
Japan,1999,1040000000000.0,8140.0,4070000000.0,0.39134615384615384,JPN
Japan,2000,1060000000000.0,8300.0,4150000000.0,0.3915094339622642,JPN
Japan,2001,1040000000000.0,8140.0,4070000000.0,0.39134615384615384,JPN
Japan,2002,1060000000000.0,8270.0,4135000000.0,0.3900943396226415,JPN
Japan,2003,1080000000000.0,8450.0,4225000000.0,0.3912037037037037,JPN
Japan,2004,1110000000000.0,8640.0,4320000000.0,0.3891891891891892,JPN
Japan,2005,1150000000000.0,8990.0,4495000000.0,0.3908695652173913,JPN
Japan,2006,1160000000000.0,9070.0,4535000000.0,0.390948275862069,JPN
Japan,2007,1180000000000.0,9180.0,4590000000.0,0.3889830508474576,JPN
Japan,2008,1180000000000.0,9210.0,4605000000.0,0.3902542372881356,JPN
Japan,2009,1110000000000.0,8660.0,4330000000.0,0.3900900900900901,JPN
Japan,2010,1160000000000.0,8990.0,4495000000.0,0.3875,JPN
Japan,2011,1100000000000.0,8590.0,4295000000.0,0.39045454545454544,JPN
Japan,2012,1110000000000.0,8620.0,4310000000.0,0.38828828828828826,JPN
Japan,2013,1090000000000.0,8480.0,4240000000.0,0.3889908256880734,JPN
Japan,2014,1060000000000.0,8290.0,4145000000.0,0.3910377358490566,JPN
Japan,2015,1030000000000.0,8050.0,4025000000.0,0.3907766990291262,JPN
Japan,2016,1000000000000.0,7820.0,3910000000.0,0.391,JPN
Kazakhstan,1985,81300000000.0,5150.0,2575000000.0,3.167281672816728,KAZ
Kazakhstan,1986,85100000000.0,5320.0,2660000000.0,3.125734430082256,KAZ
Kazakhstan,1987,88500000000.0,5470.0,2735000000.0,3.0903954802259888,KAZ
Kazakhstan,1988,88400000000.0,5410.0,2705000000.0,3.0599547511312215,KAZ
Kazakhstan,1989,89700000000.0,5440.0,2720000000.0,3.032329988851728,KAZ
Kazakhstan,1990,87400000000.0,5280.0,2640000000.0,3.0205949656750573,KAZ
Kazakhstan,1991,86000000000.0,5200.0,2600000000.0,3.0232558139534884,KAZ
Kazakhstan,1992,83200000000.0,5050.0,2525000000.0,3.034855769230769,KAZ
Kazakhstan,1993,77900000000.0,4760.0,2380000000.0,3.055198973042362,KAZ
Kazakhstan,1994,66800000000.0,4120.0,2060000000.0,3.0838323353293413,KAZ
Kazakhstan,1995,66700000000.0,4160.0,2080000000.0,3.1184407796101947,KAZ
Kazakhstan,1996,58700000000.0,3710.0,1855000000.0,3.160136286201022,KAZ
Kazakhstan,1997,52000000000.0,3340.0,1670000000.0,3.2115384615384617,KAZ
Kazakhstan,1998,49800000000.0,3240.0,1620000000.0,3.253012048192771,KAZ
Kazakhstan,1999,47300000000.0,3120.0,1560000000.0,3.2980972515856237,KAZ
Kazakhstan,2000,51600000000.0,3430.0,1715000000.0,3.3236434108527133,KAZ
Kazakhstan,2001,55600000000.0,3700.0,1850000000.0,3.327338129496403,KAZ
Kazakhstan,2002,58700000000.0,3890.0,1945000000.0,3.3134582623509368,KAZ
Kazakhstan,2003,63900000000.0,4190.0,2095000000.0,3.2785602503912363,KAZ
Kazakhstan,2004,66900000000.0,4350.0,2175000000.0,3.2511210762331837,KAZ
Kazakhstan,2005,67900000000.0,4370.0,2185000000.0,3.2179675994108985,KAZ
Kazakhstan,2006,71700000000.0,4570.0,2285000000.0,3.186889818688982,KAZ
Kazakhstan,2007,76600000000.0,4840.0,2420000000.0,3.1592689295039165,KAZ
Kazakhstan,2008,80300000000.0,5020.0,2510000000.0,3.1257783312577834,KAZ
Kazakhstan,2009,78700000000.0,4860.0,2430000000.0,3.087674714104193,KAZ
Kazakhstan,2010,82600000000.0,5040.0,2520000000.0,3.0508474576271185,KAZ
Kazakhstan,2011,86600000000.0,5200.0,2600000000.0,3.0023094688221708,KAZ
Kazakhstan,2012,90600000000.0,5360.0,2680000000.0,2.958057395143488,KAZ
Kazakhstan,2013,92600000000.0,5380.0,2690000000.0,2.9049676025917925,KAZ
Kazakhstan,2014,94600000000.0,5410.0,2705000000.0,2.8594080338266386,KAZ
Kazakhstan,2015,91600000000.0,5160.0,2580000000.0,2.816593886462882,KAZ
Kazakhstan,2016,94500000000.0,5250.0,2625000000.0,2.7777777777777777,KAZ
Kuwait,1985,15400000000.0,8870.0,4435000000.0,28.7987012987013,KWT
Kuwait,1986,16900000000.0,9220.0,4610000000.0,27.27810650887574,KWT
Kuwait,1987,18100000000.0,9310.0,4655000000.0,25.718232044198896,KWT
Kuwait,1988,19600000000.0,9610.0,4805000000.0,24.51530612244898,KWT
Kuwait,1989,21100000000.0,10100.0,5050000000.0,23.933649289099527,KWT
Kuwait,1990,18500000000.0,8800.0,4400000000.0,23.783783783783782,KWT
Kuwait,1991,10800000000.0,5300.0,2650000000.0,24.537037037037038,KWT
Kuwait,1992,16900000000.0,8810.0,4405000000.0,26.06508875739645,KWT
Kuwait,1993,20200000000.0,11400.0,5700000000.0,28.217821782178216,KWT
Kuwait,1994,22800000000.0,13700.0,6850000000.0,30.04385964912281,KWT
Kuwait,1995,23700000000.0,14700.0,7350000000.0,31.0126582278481,KWT
Kuwait,1996,25500000000.0,15600.0,7800000000.0,30.58823529411765,KWT
Kuwait,1997,26700000000.0,15600.0,7800000000.0,29.213483146067414,KWT
Kuwait,1998,30000000000.0,16300.0,8150000000.0,27.166666666666668,KWT
Kuwait,1999,31600000000.0,16100.0,8050000000.0,25.474683544303797,KWT
Kuwait,2000,32300000000.0,15800.0,7900000000.0,24.458204334365327,KWT
Kuwait,2001,34300000000.0,16300.0,8150000000.0,23.760932944606413,KWT
Kuwait,2002,36400000000.0,17000.0,8500000000.0,23.35164835164835,KWT
Kuwait,2003,39800000000.0,18300.0,9150000000.0,22.98994974874372,KWT
Kuwait,2004,41300000000.0,18700.0,9350000000.0,22.639225181598064,KWT
Kuwait,2005,43700000000.0,19200.0,9600000000.0,21.96796338672769,KWT
Kuwait,2006,47600000000.0,20000.0,10000000000.0,21.008403361344538,KWT
Kuwait,2007,48800000000.0,19500.0,9750000000.0,19.979508196721312,KWT
Kuwait,2008,51700000000.0,19500.0,9750000000.0,18.85880077369439,KWT
Kuwait,2009,53200000000.0,18900.0,9450000000.0,17.763157894736842,KWT
Kuwait,2010,57100000000.0,19000.0,9500000000.0,16.637478108581437,KWT
Kuwait,2011,57500000000.0,18000.0,9000000000.0,15.652173913043478,KWT
Kuwait,2012,62700000000.0,18500.0,9250000000.0,14.752791068580542,KWT
Kuwait,2013,61000000000.0,16900.0,8450000000.0,13.852459016393443,KWT
Kuwait,2014,65100000000.0,17200.0,8600000000.0,13.210445468509985,KWT
Kuwait,2015,68300000000.0,17400.0,8700000000.0,12.73792093704246,KWT
Kuwait,2016,71100000000.0,17600.0,8800000000.0,12.376933895921237,KWT
Lithuania,1985,21000000000.0,5880.0,2940000000.0,14.0,LTU
Lithuania,1986,22400000000.0,6240.0,3120000000.0,13.928571428571429,LTU
Lithuania,1987,22800000000.0,6270.0,3135000000.0,13.75,LTU
Lithuania,1988,26000000000.0,7110.0,3555000000.0,13.673076923076923,LTU
Lithuania,1989,29200000000.0,7920.0,3960000000.0,13.561643835616438,LTU
Lithuania,1990,28400000000.0,7690.0,3845000000.0,13.538732394366198,LTU
Lithuania,1991,29400000000.0,7940.0,3970000000.0,13.503401360544217,LTU
Lithuania,1992,18700000000.0,5070.0,2535000000.0,13.556149732620321,LTU
Lithuania,1993,14100000000.0,3840.0,1920000000.0,13.617021276595745,LTU
Lithuania,1994,10000000000.0,2740.0,1370000000.0,13.7,LTU
Lithuania,1995,13800000000.0,3820.0,1910000000.0,13.840579710144928,LTU
Lithuania,1996,16800000000.0,4660.0,2330000000.0,13.869047619047619,LTU
Lithuania,1997,14900000000.0,4150.0,2075000000.0,13.926174496644295,LTU
Lithuania,1998,17600000000.0,4960.0,2480000000.0,14.090909090909092,LTU
Lithuania,1999,13500000000.0,3840.0,1920000000.0,14.222222222222221,LTU
Lithuania,2000,11400000000.0,3260.0,1630000000.0,14.298245614035087,LTU
Lithuania,2001,14700000000.0,4240.0,2120000000.0,14.421768707482993,LTU
Lithuania,2002,17700000000.0,5140.0,2570000000.0,14.519774011299434,LTU
Lithuania,2003,19500000000.0,5710.0,2855000000.0,14.64102564102564,LTU
Lithuania,2004,19300000000.0,5700.0,2850000000.0,14.766839378238341,LTU
Lithuania,2005,14800000000.0,4420.0,2210000000.0,14.932432432432432,LTU
Lithuania,2006,12500000000.0,3780.0,1890000000.0,15.12,LTU
Lithuania,2007,14000000000.0,4300.0,2150000000.0,15.357142857142858,LTU
Lithuania,2008,14000000000.0,4360.0,2180000000.0,15.571428571428571,LTU
Lithuania,2009,15400000000.0,4850.0,2425000000.0,15.746753246753247,LTU
Lithuania,2010,5750000000.0,1840.0,920000000.0,16.0,LTU
Lithuania,2011,4820000000.0,1570.0,785000000.0,16.286307053941908,LTU
Lithuania,2012,5040000000.0,1660.0,830000000.0,16.46825396825397,LTU
Lithuania,2013,4760000000.0,1590.0,795000000.0,16.701680672268907,LTU
Lithuania,2014,4400000000.0,1480.0,740000000.0,16.818181818181817,LTU
Lithuania,2015,4930000000.0,1680.0,840000000.0,17.038539553752535,LTU
Lithuania,2016,4280000000.0,1470.0,735000000.0,17.172897196261683,LTU
Malaysia,1985,14900000000.0,958.0,479000000.0,3.214765100671141,MYS
Malaysia,1986,16100000000.0,1010.0,505000000.0,3.1366459627329193,MYS
Malaysia,1987,17400000000.0,1050.0,525000000.0,3.0172413793103448,MYS
Malaysia,1988,19400000000.0,1140.0,570000000.0,2.9381443298969074,MYS
Malaysia,1989,21500000000.0,1230.0,615000000.0,2.86046511627907,MYS
Malaysia,1990,23000000000.0,1280.0,640000000.0,2.782608695652174,MYS
Malaysia,1991,26600000000.0,1430.0,715000000.0,2.68796992481203,MYS
Malaysia,1992,29200000000.0,1530.0,765000000.0,2.6198630136986303,MYS
Malaysia,1993,32100000000.0,1650.0,825000000.0,2.5700934579439254,MYS
Malaysia,1994,36500000000.0,1830.0,915000000.0,2.506849315068493,MYS
Malaysia,1995,36900000000.0,1800.0,900000000.0,2.4390243902439024,MYS
Malaysia,1996,49300000000.0,2350.0,1175000000.0,2.383367139959432,MYS
Malaysia,1997,57400000000.0,2660.0,1330000000.0,2.317073170731707,MYS
Malaysia,1998,58200000000.0,2630.0,1315000000.0,2.259450171821306,MYS
Malaysia,1999,62600000000.0,2760.0,1380000000.0,2.2044728434504792,MYS
Malaysia,2000,64500000000.0,2780.0,1390000000.0,2.1550387596899223,MYS
Malaysia,2001,70100000000.0,2960.0,1480000000.0,2.1112696148359484,MYS
Malaysia,2002,76000000000.0,3140.0,1570000000.0,2.0657894736842106,MYS
Malaysia,2003,77400000000.0,3130.0,1565000000.0,2.0219638242894056,MYS
Malaysia,2004,91300000000.0,3630.0,1815000000.0,1.9879518072289157,MYS
Malaysia,2005,94000000000.0,3660.0,1830000000.0,1.946808510638298,MYS
Malaysia,2006,100000000000.0,3830.0,1915000000.0,1.915,MYS
